Price,Close,High,Low,Open,Volume,Return,MA20,MA50,MA200,Volatility21
2025-03-20,23190.650390625,23216.69921875,22973.94921875,23036.599609375,313700,0.012356195589090069,22565.8126953125,22972.00609375,24061.58751953125,0.11952961609870971
2025-03-21,23350.400390625,23402.69921875,23132.80078125,23168.25,541000,0.0068885519512889015,22586.6876953125,22968.4841015625,24068.917021484376,0.12145459942315535
2025-03-24,23658.349609375,23708.75,23433.5,23515.400390625,311900,0.013188177230298859,22623.94765625,22973.02109375,24074.107021484375,0.1285607134319309
2025-03-25,23668.650390625,23869.599609375,23601.400390625,23751.5,338200,0.00043539728764163677,22667.58515625,22984.6751171875,24078.343271484377,0.1283369693943883
2025-03-26,23486.849609375,23736.5,23451.69921875,23700.94921875,278600,-0.007681079328545448,22714.26015625,22990.89109375,24079.326767578124,0.13031418258137115
2025-03-27,23591.94921875,23646.44921875,23412.19921875,23433.94921875,510300,0.004474827877002596,22766.480078125,22998.46609375,24080.990517578124,0.12294848399163161
2025-03-28,23519.349609375,23649.19921875,23450.19921875,23600.400390625,295400,-0.0030773044101545244,22815.19501953125,23002.6170703125,24082.263017578123,0.12403468626721592
2025-04-01,23165.69921875,23565.150390625,23136.400390625,23341.099609375,314300,-0.015036571865236992,22867.24501953125,23001.8670703125,24081.476767578126,0.13735759208202203
2025-04-02,23332.349609375,23350.0,23158.44921875,23192.599609375,341000,0.0071938424586863725,22927.8974609375,23001.6190625,24081.144013671874,0.11778178346223231
2025-04-03,23250.099609375,23306.5,23145.80078125,23150.30078125,283200,-0.0035251486188494496,22986.269921875,23006.128046875,24080.066513671874,0.11930465906451986
2025-04-04,22904.44921875,23214.69921875,22857.44921875,23190.400390625,466800,-0.014866619775066536,23014.62734375,23001.1100390625,24076.7992578125,0.13296369090639687
2025-04-07,22161.599609375,22254.0,21743.650390625,21758.400390625,647100,-0.03243254628305536,22995.47236328125,22980.2350390625,24070.027255859375,0.17338984262472146
2025-04-08,22535.849609375,22697.19921875,22270.849609375,22446.75,468300,0.016887318902814252,22994.63984375,22969.108046875,24064.87150390625,0.18054769026018103
2025-04-09,22399.150390625,22468.69921875,22353.25,22460.30078125,383800,-0.006065856008070525,22991.58232421875,22960.508046875,24059.3617578125,0.18177434542655482
2025-04-11,22828.55078125,22923.900390625,22695.400390625,22695.400390625,402200,0.019170387409190415,23008.11484375,22957.9340625,24055.815263671873,0.19310833827552248
2025-04-15,23328.55078125,23368.349609375,23207.0,23368.349609375,388300,0.02190239778210845,23051.0173828125,22961.2430859375,24053.851513671874,0.20645428278712777
2025-04-16,23437.19921875,23452.19921875,23273.05078125,23344.099609375,348400,0.004657316201027051,23103.0173828125,22964.9970703125,24051.693505859374,0.20637214239845075
2025-04-17,23851.650390625,23872.349609375,23298.55078125,23401.849609375,505300,0.017683476937954135,23170.16240234375,22971.8620703125,24050.7292578125,0.21220227269208689
2025-04-21,24125.55078125,24189.55078125,23903.650390625,23949.150390625,406100,0.011483498464016417,23234.72490234375,22984.730078125,24051.304013671874,0.21412082280147873
2025-04-22,24167.25,24242.599609375,24072.0,24185.400390625,440900,0.0017284255654137493,23297.707421875,23000.8540625,24051.430517578126,0.21033793862503927
2025-04-23,24328.94921875,24359.30078125,24119.94921875,24357.599609375,415000,0.006690840652122221,23354.62236328125,23012.648046875,24052.456015625,0.21077084306825397
2025-04-24,24246.69921875,24347.849609375,24216.150390625,24277.900390625,358800,-0.0033807460922566923,23399.4373046875,23023.656015625,24052.25701171875,0.20896873780408032
2025-04-25,24039.349609375,24365.44921875,23847.849609375,24289.0,387700,-0.00855166336268387,23418.4873046875,23032.376015625,24050.9430078125,0.21143946846261966
2025-04-28,24328.5,24355.099609375,24054.05078125,24070.25,320500,0.012028211882747275,23451.47978515625,23047.74703125,24050.966259765624,0.21066625545437528
2025-04-29,24335.94921875,24457.650390625,24290.75,24370.69921875,357600,0.0003061930965739812,23493.934765625,23066.8340234375,24051.043251953124,0.21067430211830032
2025-04-30,24334.19921875,24396.150390625,24198.75,24342.05078125,424500,-7.191007773188485e-05,23531.047265625,23092.0819921875,24050.548251953125,0.20817161386759211
2025-05-02,24346.69921875,24589.150390625,24238.5,24311.900390625,421100,0.0005136803511647248,23572.41474609375,23118.1109765625,24050.659501953123,0.20797558883900782
2025-05-05,24461.150390625,24526.400390625,24400.650390625,24419.5,291500,0.004700890697612925,23637.1873046875,23146.7059765625,24051.3855078125,0.2075245398179502
2025-05-06,24379.599609375,24509.650390625,24331.80078125,24500.75,302400,-0.0033338898599493128,23689.5498046875,23175.71296875,24050.77275390625,0.19924728410713594
2025-05-07,24414.400390625,24449.599609375,24220.0,24233.30078125,330100,0.0014274549954715887,23747.76484375,23204.8109765625,24049.911259765624,0.19853948709812003
2025-05-08,24273.80078125,24447.25,24150.19921875,24431.5,411400,-0.005758880297096702,23816.232421875,23231.3809765625,24048.215263671875,0.1995046024744451
2025-05-09,24008.0,24164.25,23935.75,23935.75,335600,-0.0109501096942064,23908.55244140625,23252.88296875,24044.251015625,0.19572611528729403
2025-05-12,24924.69921875,24944.80078125,24378.849609375,24420.099609375,368700,0.038183073090219954,24027.994921875,23293.1139453125,24046.220009765624,0.1905573862947383
2025-05-13,24578.349609375,24973.80078125,24547.5,24864.05078125,423000,-0.01389583907654357,24136.9548828125,23328.7629296875,24046.5655078125,0.19745463049887063
2025-05-14,24666.900390625,24767.55078125,24535.55078125,24613.80078125,345500,0.0036027960647213586,24228.87236328125,23371.0339453125,24047.504755859376,0.19392202470629483
2025-05-15,25062.099609375,25116.25,24494.44921875,24694.44921875,500800,0.01602143814146184,24315.5498046875,23421.324921875,24050.74775390625,0.19124417204852365
2025-05-16,25019.80078125,25070.0,24953.05078125,25064.650390625,432700,-0.0016877607536591732,24394.6798828125,23470.819921875,24053.816259765626,0.18144095046533767
2025-05-19,24945.44921875,25062.94921875,24916.650390625,25005.349609375,255300,-0.0029717088137536374,24449.36982421875,23527.234921875,24054.3692578125,0.182695073468765
2025-05-20,24683.900390625,25010.349609375,24669.69921875,24996.19921875,414800,-0.010484831354666824,24477.2873046875,23578.5269140625,24053.60826171875,0.1802829322651845
2025-05-21,24813.44921875,24946.19921875,24685.349609375,24744.25,332700,0.00524831270888626,24509.597265625,23633.142890625,24053.38900390625,0.17728638706950692
2025-05-22,24609.69921875,24737.5,24462.400390625,24733.94921875,403300,-0.008211272774042211,24523.634765625,23678.590859375,24051.681748046874,0.18037000984565718
2025-05-23,24853.150390625,24909.05078125,24614.05078125,24639.5,270500,0.009892488718005854,24553.95732421875,23724.7598828125,24050.892998046875,0.18199325997586535
2025-05-26,25001.150390625,25079.19921875,24900.5,24919.349609375,302800,0.005954979456279652,24602.04736328125,23773.732890625,24052.31025390625,0.18198512386824148
2025-05-27,24826.19921875,25062.900390625,24704.099609375,24956.650390625,525700,-0.0069977248703164685,24626.93232421875,23821.050859375,24056.163251953127,0.180978135563622
2025-05-28,24752.44921875,24864.25,24737.05078125,24832.5,684400,-0.0029706520659956714,24647.75732421875,23866.1418359375,24059.962744140626,0.17750941328800027
2025-05-29,24833.599609375,24892.599609375,24677.30078125,24825.099609375,345400,0.003278479228775888,24672.72734375,23913.403828125,24062.6432421875,0.17768650923649815
2025-05-30,24750.69921875,24863.94921875,24717.400390625,24812.599609375,853900,-0.00333823496911434,24692.92734375,23960.473828125,24065.81173828125,0.17829938093924505
2025-06-02,24716.599609375,24754.400390625,24526.150390625,24669.69921875,311100,-0.0013777230725331435,24705.6998046875,24004.6308203125,24067.557236328124,0.17846701134659956
2025-06-03,24542.5,24845.099609375,24502.150390625,24786.30078125,349300,-0.007043833380258491,24713.84482421875,24038.7948046875,24068.534736328125,0.17984603319640174
2025-06-04,24620.19921875,24644.25,24530.44921875,24560.44921875,280900,0.003165904807986175,24724.134765625,24073.046796875,24070.940732421874,0.17963773453239465
2025-06-05,24750.900390625,24899.849609375,24613.099609375,24691.19921875,388400,0.005308696762106768,24747.98974609375,24104.251796875,24073.976484375,0.1803842150358237
2025-06-06,25003.05078125,25029.5,24671.44921875,24748.69921875,335600,0.01018752395450262,24797.74228515625,24137.3048046875,24076.285986328126,0.18162957077371297
2025-06-09,25103.19921875,25160.099609375,25077.150390625,25160.099609375,279200,0.004005448710087123,24806.66728515625,24166.201796875,24078.93873046875,0.17604443808644307
2025-06-10,25104.25,25199.30078125,25055.44921875,25196.05078125,307300,4.18584595869298e-05,24832.9623046875,24194.9137890625,24080.965732421875,0.11767797890514943
2025-06-11,25141.400390625,25222.400390625,25081.30078125,25134.150390625,301200,0.0014798446727146697,24856.6873046875,24228.0048046875,24082.82173828125,0.1056327123739141
2025-06-12,24888.19921875,25196.19921875,24825.900390625,25164.44921875,328300,-0.010071084662786611,24847.99228515625,24253.9298046875,24083.205234375,0.11198043693104785
2025-06-13,24718.599609375,24754.349609375,24473.0,24473.0,318700,-0.006814458847919758,24832.9322265625,24277.9148046875,24082.68248046875,0.09917661561081459
2025-06-16,24946.5,24967.099609375,24703.599609375,24732.349609375,305800,0.00921979376770854,24832.984765625,24313.5308203125,24082.361982421877,0.10476283365753541
2025-06-17,24853.400390625,24982.05078125,24813.69921875,24977.849609375,242400,-0.0037319707924959866,24841.459765625,24343.9518359375,24081.540234375,0.1050563750725879
2025-06-18,24812.05078125,24947.55078125,24750.44921875,24788.349609375,237600,-0.0016637405234334324,24841.38984375,24375.190859375,24080.338740234376,0.09835844981709073
2025-06-19,24793.25,24863.099609375,24733.400390625,24803.25,274600,-0.0007577278241026608,24850.5673828125,24412.966875,24078.545244140623,0.09671092199633902
2025-06-20,25112.400390625,25136.19921875,24783.650390625,24787.650390625,574700,0.01287247095983779,24863.5298828125,24471.982890625,24077.927744140627,0.10166502670970276
2025-06-23,24971.900390625,25057.0,24824.849609375,24939.75,248500,-0.0055948454872697395,24862.0673828125,24520.70390625,24076.39375,0.09867530522594886
2025-06-24,25044.349609375,25317.69921875,24999.69921875,25179.900390625,450200,0.0029012296868362597,24872.97490234375,24573.607890625,24075.21625,0.09700175907728528
2025-06-25,25244.75,25266.80078125,25125.05078125,25150.349609375,260600,0.008001820520425307,24897.58994140625,24621.931875,24075.44650390625,0.0970893008380543
2025-06-26,25549.0,25565.30078125,25259.900390625,25268.94921875,428900,0.012052010814129765,24933.3599609375,24666.340859375,24077.466005859376,0.10344878295779882
2025-06-27,25637.80078125,25654.19921875,25523.55078125,25576.650390625,564000,0.003475704773181043,24977.7150390625,24710.352890625,24081.3942578125,0.10349304121094531
2025-06-30,25517.05078125,25669.349609375,25473.30078125,25661.650390625,271000,-0.004709842354665206,25017.73759765625,24743.6608984375,24084.297509765624,0.10441247035609376
2025-07-01,25541.80078125,25593.400390625,25501.80078125,25551.349609375,260700,0.0009699396772837598,25067.70263671875,24771.9858984375,24086.801015625,0.10392021278498824
2025-07-02,25453.400390625,25608.099609375,25378.75,25588.30078125,309800,-0.0034610085397696055,25109.3626953125,24797.70890625,24089.475771484376,0.10086790993767936
2025-07-03,25405.30078125,25587.5,25384.349609375,25505.099609375,293400,-0.00188971251922454,25142.08271484375,24819.2359375,24089.5577734375,0.10149596988321882
2025-07-04,25461.0,25470.25,25331.650390625,25428.849609375,193500,0.0021924250859925998,25164.98017578125,24843.521953125,24090.0802734375,0.10059857108589754
2025-07-07,25461.30078125,25489.80078125,25407.25,25450.44921875,196100,1.1813410706551508e-05,25182.88525390625,24871.9609765625,24090.46802734375,0.09539795027388548
2025-07-08,25522.5,25548.05078125,25424.150390625,25427.849609375,210400,0.0024036171315751087,25203.79775390625,24895.8409765625,24090.9877734375,0.09489727598883908
2025-07-09,25476.099609375,25548.69921875,25424.349609375,25514.599609375,239100,-0.00181801902732881,25220.53271484375,24918.643984375,24091.480517578126,0.09530384029410564
2025-07-10,25355.25,25524.05078125,25340.44921875,25511.650390625,219600,-0.004743646446198069,25243.88525390625,24939.065,24091.177763671876,0.09709814482760572
2025-07-11,25149.849609375,25322.44921875,25129.0,25255.5,250000,-0.008100901810276007,25265.44775390625,24955.1280078125,24087.972265625,0.09462400787883513
2025-07-14,25082.30078125,25151.099609375,25001.94921875,25149.5,259500,-0.002685854157148504,25272.23779296875,24967.551015625,24083.688515625,0.09162796835430863
2025-07-15,25195.80078125,25245.19921875,25088.44921875,25089.5,241300,0.004525103218794291,25289.3578125,24983.8750390625,24079.965517578126,0.08748481972258661
2025-07-16,25212.05078125,25255.30078125,25121.05078125,25196.599609375,228800,0.0006449487413033861,25309.3578125,24999.828046875,24076.00501953125,0.08612794157744483
2025-07-17,25111.44921875,25238.349609375,25101.0,25230.75,243400,-0.003990217351728331,25325.2677734375,25016.581015625,24070.48201171875,0.08730031265417382
2025-07-18,24968.400390625,25144.599609375,24918.650390625,25108.55078125,317000,-0.0056965580472427835,25318.0677734375,25035.7890234375,24064.429267578125,0.08989576095589402
2025-07-21,25090.69921875,25111.400390625,24882.30078125,24999.0,305200,0.004898144302865282,25324.00771484375,25039.1090234375,24060.828515625,0.07954871607787127
2025-07-22,25060.900390625,25182.0,25035.55078125,25166.650390625,483700,-0.0011876443882732346,25324.83525390625,25048.7600390625,24057.148515625,0.07709055688289261
2025-07-23,25219.900390625,25233.5,25085.5,25139.349609375,271500,0.006344544590244583,25323.5927734375,25059.8200390625,24056.99751953125,0.07950661026737542
2025-07-24,25062.099609375,25246.25,25018.69921875,25243.30078125,338700,-0.006256994627491075,25299.24775390625,25059.8200390625,24057.23501953125,0.07752199087546446
2025-07-25,24837.0,25010.349609375,24806.349609375,25010.349609375,278100,-0.008981674037030651,25259.20771484375,25056.1640234375,24057.44126953125,0.06894384173437419
2025-07-28,24680.900390625,24889.19921875,24646.599609375,24782.44921875,262100,-0.006284962329387578,25217.4001953125,25050.873046875,24055.78001953125,0.06865109935053039
2025-07-29,24821.099609375,24847.150390625,24598.599609375,24609.650390625,284700,0.005680474234370125,25181.36513671875,25053.61703125,24054.975771484376,0.07243467326316697
2025-07-30,24855.05078125,24902.30078125,24771.94921875,24890.400390625,243900,0.001367835124523431,25151.44765625,25054.4490625,24054.258779296873,0.0726051141147168
2025-07-31,24768.349609375,24956.5,24635.0,24642.25,346300,-0.0034882717656889994,25119.60009765625,25057.6220703125,24053.27927734375,0.07261546040024541
2025-08-01,24565.349609375,24784.150390625,24535.05078125,24734.900390625,263400,-0.008195943742782208,25074.817578125,25051.8660546875,24050.466279296874,0.07645778535337884
2025-08-04,24722.75,24736.25,24554.0,24596.05078125,259300,0.006407415043054421,25037.8900390625,25046.298046875,24048.79328125,0.08037788606863047
2025-08-05,24649.55078125,24733.099609375,24590.30078125,24720.25,251800,-0.0029608040671041946,24994.242578125,25042.765078125,24047.18453125,0.0803852372455204
2025-08-06,24574.19921875,24671.400390625,24539.19921875,24641.349609375,225100,-0.003056914228121266,24949.14755859375,25039.200078125,24046.306279296874,0.07923621441949862
2025-08-07,24596.150390625,24634.19921875,24344.150390625,24464.19921875,616700,0.0008932609229541644,24911.192578125,25034.45109375,24045.01677734375,0.07977871292477225
2025-08-08,24363.30078125,24585.5,24337.5,24544.25,312600,-0.009466912735407229,24871.86513671875,25026.703125,24042.927783203126,0.08366205794567902
2025-08-11,24585.05078125,24600.849609375,24347.44921875,24371.5,241100,0.009101804471857822,24847.00263671875,25024.0721484375,24043.4925390625,0.08863428108950272
2025-08-12,24487.400390625,24702.599609375,24465.650390625,24563.349609375,237000,-0.003971941790719136,24811.5826171875,25022.97015625,24043.752041015625,0.08904143746155724
2025-08-13,24619.349609375,24664.55078125,24535.25,24586.19921875,236000,0.005388453516712133,24781.94755859375,25022.9531640625,24044.851787109375,0.08977917493351621
2025-08-14,24631.30078125,24673.650390625,24596.900390625,24607.25,270200,0.00048543816407109475,24757.94013671875,25020.561171875,24047.104287109374,0.08974211162000344
2025-08-18,24876.94921875,25022.0,24852.849609375,24938.19921875,363100,0.009973019276634965,24753.367578125,25018.039140625,24049.79328125,0.09682027469143033
2025-08-19,24980.650390625,25012.650390625,24873.94921875,24891.349609375,252300,0.004168564680625764,24747.86513671875,25015.5881640625,24052.36228515625,0.09608581358116941
2025-08-20,25050.55078125,25088.69921875,24929.69921875,24965.80078125,287100,0.0027981813736617234,24747.34765625,25014.5141796875,24055.910791015624,0.09501766050949521
2025-08-21,25132.94921875,25145.69921875,25054.900390625,25142.0,0,0.003289286459987606,24743.00009765625,25014.34515625,24060.5487890625,0.09561150798809148
